"","nationality","response","year"
"75179","Serbia","non-atheist",2005
"75180","Serbia","non-atheist",2005
"75181","Serbia","non-atheist",2005
"75182","Serbia","non-atheist",2005
"75183","Serbia","non-atheist",2005
"75184","Serbia","non-atheist",2005
"75185","Serbia","non-atheist",2005
"75186","Serbia","non-atheist",2005
"75187","Serbia","non-atheist",2005
"75188","Serbia","non-atheist",2005
"75189","Serbia","non-atheist",2005
"75190","Serbia","non-atheist",2005
"75191","Serbia","non-atheist",2005
"75192","Serbia","non-atheist",2005
"75193","Serbia","non-atheist",2005
"75194","Serbia","non-atheist",2005
"75195","Serbia","atheist",2005
"75196","Serbia","non-atheist",2005
"75197","Serbia","non-atheist",2005
"75198","Serbia","non-atheist",2005
"75199","Serbia","non-atheist",2005
"75200","Serbia","non-atheist",2005
"75201","Serbia","non-atheist",2005
"75202","Serbia","non-atheist",2005
"75203","Serbia","atheist",2005
"75204","Serbia","non-atheist",2005
"75205","Serbia","non-atheist",2005
"75206","Serbia","non-atheist",2005
"75207","Serbia","non-atheist",2005
"75208","Serbia","non-atheist",2005
"75209","Serbia","non-atheist",2005
"75210","Serbia","non-atheist",2005
"75211","Serbia","non-atheist",2005
"75212","Serbia","non-atheist",2005
"75213","Serbia","non-atheist",2005
"75214","Serbia","non-atheist",2005
"75215","Serbia","non-atheist",2005
"75216","Serbia","atheist",2005
"75217","Serbia","non-atheist",2005
"75218","Serbia","atheist",2005
"75219","Serbia","non-atheist",2005
"75220","Serbia","non-atheist",2005
"75221","Serbia","non-atheist",2005
"75222","Serbia","non-atheist",2005
"75223","Serbia","non-atheist",2005
"75224","Serbia","non-atheist",2005
"75225","Serbia","atheist",2005
"75226","Serbia","non-atheist",2005
"75227","Serbia","non-atheist",2005
"75228","Serbia","non-atheist",2005
"75229","Serbia","non-atheist",2005
"75230","Serbia","atheist",2005
"75231","Serbia","non-atheist",2005
"75232","Serbia","non-atheist",2005
"75233","Serbia","non-atheist",2005
"75234","Serbia","non-atheist",2005
"75235","Serbia","non-atheist",2005
"75236","Serbia","non-atheist",2005
"75237","Serbia","non-atheist",2005
"75238","Serbia","non-atheist",2005
"75239","Serbia","non-atheist",2005
"75240","Serbia","non-atheist",2005
"75241","Serbia","non-atheist",2005
"75242","Serbia","non-atheist",2005
"75243","Serbia","non-atheist",2005
"75244","Serbia","non-atheist",2005
"75245","Serbia","non-atheist",2005
"75246","Serbia","non-atheist",2005
"75247","Serbia","non-atheist",2005
"75248","Serbia","non-atheist",2005
"75249","Serbia","non-atheist",2005
"75250","Serbia","non-atheist",2005
"75251","Serbia","non-atheist",2005
"75252","Serbia","non-atheist",2005
"75253","Serbia","non-atheist",2005
"75254","Serbia","non-atheist",2005
"75255","Serbia","non-atheist",2005
"75256","Serbia","non-atheist",2005
"75257","Serbia","atheist",2005
"75258","Serbia","non-atheist",2005
"75259","Serbia","non-atheist",2005
"75260","Serbia","non-atheist",2005
"75261","Serbia","non-atheist",2005
"75262","Serbia","non-atheist",2005
"75263","Serbia","non-atheist",2005
"75264","Serbia","non-atheist",2005
"75265","Serbia","non-atheist",2005
"75266","Serbia","non-atheist",2005
"75267","Serbia","non-atheist",2005
"75268","Serbia","non-atheist",2005
"75269","Serbia","non-atheist",2005
"75270","Serbia","non-atheist",2005
"75271","Serbia","non-atheist",2005
"75272","Serbia","non-atheist",2005
"75273","Serbia","non-atheist",2005
"75274","Serbia","non-atheist",2005
"75275","Serbia","non-atheist",2005
"75276","Serbia","non-atheist",2005
"75277","Serbia","non-atheist",2005
"75278","Serbia","non-atheist",2005
"75279","Serbia","non-atheist",2005
"75280","Serbia","non-atheist",2005
"75281","Serbia","non-atheist",2005
"75282","Serbia","non-atheist",2005
"75283","Serbia","non-atheist",2005
"75284","Serbia","non-atheist",2005
"75285","Serbia","non-atheist",2005
"75286","Serbia","non-atheist",2005
"75287","Serbia","non-atheist",2005
"75288","Serbia","non-atheist",2005
"75289","Serbia","non-atheist",2005
"75290","Serbia","non-atheist",2005
"75291","Serbia","non-atheist",2005
"75292","Serbia","non-atheist",2005
"75293","Serbia","non-atheist",2005
"75294","Serbia","non-atheist",2005
"75295","Serbia","non-atheist",2005
"75296","Serbia","non-atheist",2005
"75297","Serbia","non-atheist",2005
"75298","Serbia","non-atheist",2005
"75299","Serbia","non-atheist",2005
"75300","Serbia","non-atheist",2005
"75301","Serbia","non-atheist",2005
"75302","Serbia","non-atheist",2005
"75303","Serbia","non-atheist",2005
"75304","Serbia","non-atheist",2005
"75305","Serbia","non-atheist",2005
"75306","Serbia","non-atheist",2005
"75307","Serbia","non-atheist",2005
"75308","Serbia","non-atheist",2005
"75309","Serbia","non-atheist",2005
"75310","Serbia","non-atheist",2005
"75311","Serbia","non-atheist",2005
"75312","Serbia","non-atheist",2005
"75313","Serbia","non-atheist",2005
"75314","Serbia","non-atheist",2005
"75315","Serbia","non-atheist",2005
"75316","Serbia","non-atheist",2005
"75317","Serbia","non-atheist",2005
"75318","Serbia","non-atheist",2005
"75319","Serbia","non-atheist",2005
"75320","Serbia","non-atheist",2005
"75321","Serbia","non-atheist",2005
"75322","Serbia","non-atheist",2005
"75323","Serbia","non-atheist",2005
"75324","Serbia","non-atheist",2005
"75325","Serbia","non-atheist",2005
"75326","Serbia","non-atheist",2005
"75327","Serbia","non-atheist",2005
"75328","Serbia","non-atheist",2005
"75329","Serbia","non-atheist",2005
"75330","Serbia","non-atheist",2005
"75331","Serbia","non-atheist",2005
"75332","Serbia","non-atheist",2005
"75333","Serbia","non-atheist",2005
"75334","Serbia","non-atheist",2005
"75335","Serbia","non-atheist",2005
"75336","Serbia","non-atheist",2005
"75337","Serbia","non-atheist",2005
"75338","Serbia","non-atheist",2005
"75339","Serbia","non-atheist",2005
"75340","Serbia","non-atheist",2005
"75341","Serbia","non-atheist",2005
"75342","Serbia","non-atheist",2005
"75343","Serbia","non-atheist",2005
"75344","Serbia","non-atheist",2005
"75345","Serbia","non-atheist",2005
"75346","Serbia","non-atheist",2005
"75347","Serbia","non-atheist",2005
"75348","Serbia","non-atheist",2005
"75349","Serbia","non-atheist",2005
"75350","Serbia","non-atheist",2005
"75351","Serbia","non-atheist",2005
"75352","Serbia","non-atheist",2005
"75353","Serbia","non-atheist",2005
"75354","Serbia","non-atheist",2005
"75355","Serbia","non-atheist",2005
"75356","Serbia","non-atheist",2005
"75357","Serbia","non-atheist",2005
"75358","Serbia","non-atheist",2005
"75359","Serbia","non-atheist",2005
"75360","Serbia","non-atheist",2005
"75361","Serbia","non-atheist",2005
"75362","Serbia","non-atheist",2005
"75363","Serbia","non-atheist",2005
"75364","Serbia","non-atheist",2005
"75365","Serbia","non-atheist",2005
"75366","Serbia","non-atheist",2005
"75367","Serbia","non-atheist",2005
"75368","Serbia","non-atheist",2005
"75369","Serbia","non-atheist",2005
"75370","Serbia","non-atheist",2005
"75371","Serbia","non-atheist",2005
"75372","Serbia","atheist",2005
"75373","Serbia","non-atheist",2005
"75374","Serbia","non-atheist",2005
"75375","Serbia","non-atheist",2005
"75376","Serbia","non-atheist",2005
"75377","Serbia","non-atheist",2005
"75378","Serbia","non-atheist",2005
"75379","Serbia","non-atheist",2005
"75380","Serbia","non-atheist",2005
"75381","Serbia","non-atheist",2005
"75382","Serbia","non-atheist",2005
"75383","Serbia","non-atheist",2005
"75384","Serbia","non-atheist",2005
"75385","Serbia","atheist",2005
"75386","Serbia","non-atheist",2005
"75387","Serbia","non-atheist",2005
"75388","Serbia","non-atheist",2005
"75389","Serbia","non-atheist",2005
"75390","Serbia","non-atheist",2005
"75391","Serbia","non-atheist",2005
"75392","Serbia","non-atheist",2005
"75393","Serbia","non-atheist",2005
"75394","Serbia","non-atheist",2005
"75395","Serbia","non-atheist",2005
"75396","Serbia","non-atheist",2005
"75397","Serbia","non-atheist",2005
"75398","Serbia","non-atheist",2005
"75399","Serbia","non-atheist",2005
"75400","Serbia","non-atheist",2005
"75401","Serbia","non-atheist",2005
"75402","Serbia","non-atheist",2005
"75403","Serbia","non-atheist",2005
"75404","Serbia","non-atheist",2005
"75405","Serbia","non-atheist",2005
"75406","Serbia","non-atheist",2005
"75407","Serbia","non-atheist",2005
"75408","Serbia","non-atheist",2005
"75409","Serbia","non-atheist",2005
"75410","Serbia","non-atheist",2005
"75411","Serbia","non-atheist",2005
"75412","Serbia","non-atheist",2005
"75413","Serbia","non-atheist",2005
"75414","Serbia","non-atheist",2005
"75415","Serbia","non-atheist",2005
"75416","Serbia","non-atheist",2005
"75417","Serbia","non-atheist",2005
"75418","Serbia","non-atheist",2005
"75419","Serbia","non-atheist",2005
"75420","Serbia","non-atheist",2005
"75421","Serbia","non-atheist",2005
"75422","Serbia","non-atheist",2005
"75423","Serbia","non-atheist",2005
"75424","Serbia","non-atheist",2005
"75425","Serbia","non-atheist",2005
"75426","Serbia","non-atheist",2005
"75427","Serbia","non-atheist",2005
"75428","Serbia","non-atheist",2005
"75429","Serbia","non-atheist",2005
"75430","Serbia","non-atheist",2005
"75431","Serbia","non-atheist",2005
"75432","Serbia","non-atheist",2005
"75433","Serbia","non-atheist",2005
"75434","Serbia","atheist",2005
"75435","Serbia","non-atheist",2005
"75436","Serbia","non-atheist",2005
"75437","Serbia","non-atheist",2005
"75438","Serbia","non-atheist",2005
"75439","Serbia","non-atheist",2005
"75440","Serbia","non-atheist",2005
"75441","Serbia","non-atheist",2005
"75442","Serbia","non-atheist",2005
"75443","Serbia","non-atheist",2005
"75444","Serbia","non-atheist",2005
"75445","Serbia","non-atheist",2005
"75446","Serbia","non-atheist",2005
"75447","Serbia","non-atheist",2005
"75448","Serbia","non-atheist",2005
"75449","Serbia","non-atheist",2005
"75450","Serbia","non-atheist",2005
"75451","Serbia","non-atheist",2005
"75452","Serbia","non-atheist",2005
"75453","Serbia","non-atheist",2005
"75454","Serbia","non-atheist",2005
"75455","Serbia","non-atheist",2005
"75456","Serbia","non-atheist",2005
"75457","Serbia","non-atheist",2005
"75458","Serbia","non-atheist",2005
"75459","Serbia","non-atheist",2005
"75460","Serbia","atheist",2005
"75461","Serbia","non-atheist",2005
"75462","Serbia","non-atheist",2005
"75463","Serbia","non-atheist",2005
"75464","Serbia","non-atheist",2005
"75465","Serbia","non-atheist",2005
"75466","Serbia","non-atheist",2005
"75467","Serbia","non-atheist",2005
"75468","Serbia","non-atheist",2005
"75469","Serbia","non-atheist",2005
"75470","Serbia","non-atheist",2005
"75471","Serbia","non-atheist",2005
"75472","Serbia","non-atheist",2005
"75473","Serbia","non-atheist",2005
"75474","Serbia","non-atheist",2005
"75475","Serbia","non-atheist",2005
"75476","Serbia","non-atheist",2005
"75477","Serbia","non-atheist",2005
"75478","Serbia","non-atheist",2005
"75479","Serbia","non-atheist",2005
"75480","Serbia","non-atheist",2005
"75481","Serbia","non-atheist",2005
"75482","Serbia","non-atheist",2005
"75483","Serbia","non-atheist",2005
"75484","Serbia","non-atheist",2005
"75485","Serbia","non-atheist",2005
"75486","Serbia","non-atheist",2005
"75487","Serbia","non-atheist",2005
"75488","Serbia","non-atheist",2005
"75489","Serbia","non-atheist",2005
"75490","Serbia","non-atheist",2005
"75491","Serbia","non-atheist",2005
"75492","Serbia","non-atheist",2005
"75493","Serbia","non-atheist",2005
"75494","Serbia","non-atheist",2005
"75495","Serbia","non-atheist",2005
"75496","Serbia","non-atheist",2005
"75497","Serbia","non-atheist",2005
"75498","Serbia","non-atheist",2005
"75499","Serbia","non-atheist",2005
"75500","Serbia","non-atheist",2005
"75501","Serbia","non-atheist",2005
"75502","Serbia","non-atheist",2005
"75503","Serbia","non-atheist",2005
"75504","Serbia","atheist",2005
"75505","Serbia","non-atheist",2005
"75506","Serbia","non-atheist",2005
"75507","Serbia","non-atheist",2005
"75508","Serbia","non-atheist",2005
"75509","Serbia","non-atheist",2005
"75510","Serbia","non-atheist",2005
"75511","Serbia","non-atheist",2005
"75512","Serbia","non-atheist",2005
"75513","Serbia","non-atheist",2005
"75514","Serbia","non-atheist",2005
"75515","Serbia","non-atheist",2005
"75516","Serbia","non-atheist",2005
"75517","Serbia","non-atheist",2005
"75518","Serbia","non-atheist",2005
"75519","Serbia","non-atheist",2005
"75520","Serbia","atheist",2005
"75521","Serbia","non-atheist",2005
"75522","Serbia","non-atheist",2005
"75523","Serbia","non-atheist",2005
"75524","Serbia","non-atheist",2005
"75525","Serbia","non-atheist",2005
"75526","Serbia","non-atheist",2005
"75527","Serbia","non-atheist",2005
"75528","Serbia","non-atheist",2005
"75529","Serbia","non-atheist",2005
"75530","Serbia","non-atheist",2005
"75531","Serbia","non-atheist",2005
"75532","Serbia","non-atheist",2005
"75533","Serbia","non-atheist",2005
"75534","Serbia","non-atheist",2005
"75535","Serbia","non-atheist",2005
"75536","Serbia","non-atheist",2005
"75537","Serbia","non-atheist",2005
"75538","Serbia","non-atheist",2005
"75539","Serbia","non-atheist",2005
"75540","Serbia","atheist",2005
"75541","Serbia","non-atheist",2005
"75542","Serbia","non-atheist",2005
"75543","Serbia","non-atheist",2005
"75544","Serbia","non-atheist",2005
"75545","Serbia","non-atheist",2005
"75546","Serbia","non-atheist",2005
"75547","Serbia","non-atheist",2005
"75548","Serbia","non-atheist",2005
"75549","Serbia","non-atheist",2005
"75550","Serbia","non-atheist",2005
"75551","Serbia","non-atheist",2005
"75552","Serbia","non-atheist",2005
"75553","Serbia","non-atheist",2005
"75554","Serbia","non-atheist",2005
"75555","Serbia","non-atheist",2005
"75556","Serbia","non-atheist",2005
"75557","Serbia","non-atheist",2005
"75558","Serbia","non-atheist",2005
"75559","Serbia","non-atheist",2005
"75560","Serbia","non-atheist",2005
"75561","Serbia","non-atheist",2005
"75562","Serbia","non-atheist",2005
"75563","Serbia","non-atheist",2005
"75564","Serbia","non-atheist",2005
"75565","Serbia","non-atheist",2005
"75566","Serbia","non-atheist",2005
"75567","Serbia","non-atheist",2005
"75568","Serbia","non-atheist",2005
"75569","Serbia","non-atheist",2005
"75570","Serbia","non-atheist",2005
"75571","Serbia","non-atheist",2005
"75572","Serbia","non-atheist",2005
"75573","Serbia","non-atheist",2005
"75574","Serbia","non-atheist",2005
"75575","Serbia","non-atheist",2005
"75576","Serbia","non-atheist",2005
"75577","Serbia","non-atheist",2005
"75578","Serbia","non-atheist",2005
"75579","Serbia","non-atheist",2005
"75580","Serbia","non-atheist",2005
"75581","Serbia","non-atheist",2005
"75582","Serbia","non-atheist",2005
"75583","Serbia","non-atheist",2005
"75584","Serbia","non-atheist",2005
"75585","Serbia","non-atheist",2005
"75586","Serbia","non-atheist",2005
"75587","Serbia","non-atheist",2005
"75588","Serbia","atheist",2005
"75589","Serbia","non-atheist",2005
"75590","Serbia","non-atheist",2005
"75591","Serbia","non-atheist",2005
"75592","Serbia","non-atheist",2005
"75593","Serbia","non-atheist",2005
"75594","Serbia","non-atheist",2005
"75595","Serbia","non-atheist",2005
"75596","Serbia","non-atheist",2005
"75597","Serbia","non-atheist",2005
"75598","Serbia","non-atheist",2005
"75599","Serbia","non-atheist",2005
"75600","Serbia","non-atheist",2005
"75601","Serbia","non-atheist",2005
"75602","Serbia","non-atheist",2005
"75603","Serbia","non-atheist",2005
"75604","Serbia","non-atheist",2005
"75605","Serbia","non-atheist",2005
"75606","Serbia","non-atheist",2005
"75607","Serbia","non-atheist",2005
"75608","Serbia","non-atheist",2005
"75609","Serbia","non-atheist",2005
"75610","Serbia","non-atheist",2005
"75611","Serbia","non-atheist",2005
"75612","Serbia","non-atheist",2005
"75613","Serbia","non-atheist",2005
"75614","Serbia","non-atheist",2005
"75615","Serbia","non-atheist",2005
"75616","Serbia","non-atheist",2005
"75617","Serbia","non-atheist",2005
"75618","Serbia","non-atheist",2005
"75619","Serbia","non-atheist",2005
"75620","Serbia","non-atheist",2005
"75621","Serbia","non-atheist",2005
"75622","Serbia","non-atheist",2005
"75623","Serbia","non-atheist",2005
"75624","Serbia","non-atheist",2005
"75625","Serbia","non-atheist",2005
"75626","Serbia","non-atheist",2005
"75627","Serbia","atheist",2005
"75628","Serbia","non-atheist",2005
"75629","Serbia","non-atheist",2005
"75630","Serbia","non-atheist",2005
"75631","Serbia","non-atheist",2005
"75632","Serbia","non-atheist",2005
"75633","Serbia","non-atheist",2005
"75634","Serbia","non-atheist",2005
"75635","Serbia","non-atheist",2005
"75636","Serbia","non-atheist",2005
"75637","Serbia","non-atheist",2005
"75638","Serbia","atheist",2005
"75639","Serbia","non-atheist",2005
"75640","Serbia","non-atheist",2005
"75641","Serbia","non-atheist",2005
"75642","Serbia","non-atheist",2005
"75643","Serbia","non-atheist",2005
"75644","Serbia","non-atheist",2005
"75645","Serbia","non-atheist",2005
"75646","Serbia","non-atheist",2005
"75647","Serbia","non-atheist",2005
"75648","Serbia","non-atheist",2005
"75649","Serbia","non-atheist",2005
"75650","Serbia","non-atheist",2005
"75651","Serbia","non-atheist",2005
"75652","Serbia","non-atheist",2005
"75653","Serbia","non-atheist",2005
"75654","Serbia","non-atheist",2005
"75655","Serbia","non-atheist",2005
"75656","Serbia","non-atheist",2005
"75657","Serbia","non-atheist",2005
"75658","Serbia","non-atheist",2005
"75659","Serbia","non-atheist",2005
"75660","Serbia","non-atheist",2005
"75661","Serbia","non-atheist",2005
"75662","Serbia","non-atheist",2005
"75663","Serbia","non-atheist",2005
"75664","Serbia","atheist",2005
"75665","Serbia","non-atheist",2005
"75666","Serbia","non-atheist",2005
"75667","Serbia","non-atheist",2005
"75668","Serbia","non-atheist",2005
"75669","Serbia","non-atheist",2005
"75670","Serbia","non-atheist",2005
"75671","Serbia","non-atheist",2005
"75672","Serbia","non-atheist",2005
"75673","Serbia","non-atheist",2005
"75674","Serbia","non-atheist",2005
"75675","Serbia","non-atheist",2005
"75676","Serbia","non-atheist",2005
"75677","Serbia","non-atheist",2005
"75678","Serbia","non-atheist",2005
"75679","Serbia","non-atheist",2005
"75680","Serbia","non-atheist",2005
"75681","Serbia","non-atheist",2005
"75682","Serbia","non-atheist",2005
"75683","Serbia","non-atheist",2005
"75684","Serbia","non-atheist",2005
"75685","Serbia","non-atheist",2005
"75686","Serbia","non-atheist",2005
"75687","Serbia","non-atheist",2005
"75688","Serbia","non-atheist",2005
"75689","Serbia","non-atheist",2005
"75690","Serbia","non-atheist",2005
"75691","Serbia","non-atheist",2005
"75692","Serbia","non-atheist",2005
"75693","Serbia","non-atheist",2005
"75694","Serbia","non-atheist",2005
"75695","Serbia","non-atheist",2005
"75696","Serbia","non-atheist",2005
"75697","Serbia","non-atheist",2005
"75698","Serbia","non-atheist",2005
"75699","Serbia","non-atheist",2005
"75700","Serbia","non-atheist",2005
"75701","Serbia","non-atheist",2005
"75702","Serbia","non-atheist",2005
"75703","Serbia","non-atheist",2005
"75704","Serbia","non-atheist",2005
"75705","Serbia","non-atheist",2005
"75706","Serbia","non-atheist",2005
"75707","Serbia","non-atheist",2005
"75708","Serbia","atheist",2005
"75709","Serbia","non-atheist",2005
"75710","Serbia","non-atheist",2005
"75711","Serbia","non-atheist",2005
"75712","Serbia","non-atheist",2005
"75713","Serbia","non-atheist",2005
"75714","Serbia","non-atheist",2005
"75715","Serbia","non-atheist",2005
"75716","Serbia","non-atheist",2005
"75717","Serbia","non-atheist",2005
"75718","Serbia","non-atheist",2005
"75719","Serbia","non-atheist",2005
"75720","Serbia","non-atheist",2005
"75721","Serbia","non-atheist",2005
"75722","Serbia","non-atheist",2005
"75723","Serbia","non-atheist",2005
"75724","Serbia","non-atheist",2005
"75725","Serbia","non-atheist",2005
"75726","Serbia","non-atheist",2005
"75727","Serbia","non-atheist",2005
"75728","Serbia","non-atheist",2005
"75729","Serbia","non-atheist",2005
"75730","Serbia","non-atheist",2005
"75731","Serbia","non-atheist",2005
"75732","Serbia","non-atheist",2005
"75733","Serbia","non-atheist",2005
"75734","Serbia","non-atheist",2005
"75735","Serbia","non-atheist",2005
"75736","Serbia","non-atheist",2005
"75737","Serbia","atheist",2005
"75738","Serbia","non-atheist",2005
"75739","Serbia","non-atheist",2005
"75740","Serbia","non-atheist",2005
"75741","Serbia","non-atheist",2005
"75742","Serbia","non-atheist",2005
"75743","Serbia","non-atheist",2005
"75744","Serbia","non-atheist",2005
"75745","Serbia","non-atheist",2005
"75746","Serbia","non-atheist",2005
"75747","Serbia","non-atheist",2005
"75748","Serbia","non-atheist",2005
"75749","Serbia","non-atheist",2005
"75750","Serbia","non-atheist",2005
"75751","Serbia","non-atheist",2005
"75752","Serbia","non-atheist",2005
"75753","Serbia","non-atheist",2005
"75754","Serbia","non-atheist",2005
"75755","Serbia","non-atheist",2005
"75756","Serbia","non-atheist",2005
"75757","Serbia","non-atheist",2005
"75758","Serbia","non-atheist",2005
"75759","Serbia","non-atheist",2005
"75760","Serbia","non-atheist",2005
"75761","Serbia","non-atheist",2005
"75762","Serbia","non-atheist",2005
"75763","Serbia","non-atheist",2005
"75764","Serbia","non-atheist",2005
"75765","Serbia","non-atheist",2005
"75766","Serbia","non-atheist",2005
"75767","Serbia","non-atheist",2005
"75768","Serbia","non-atheist",2005
"75769","Serbia","non-atheist",2005
"75770","Serbia","non-atheist",2005
"75771","Serbia","non-atheist",2005
"75772","Serbia","non-atheist",2005
"75773","Serbia","non-atheist",2005
"75774","Serbia","non-atheist",2005
"75775","Serbia","non-atheist",2005
"75776","Serbia","atheist",2005
"75777","Serbia","non-atheist",2005
"75778","Serbia","non-atheist",2005
"75779","Serbia","non-atheist",2005
"75780","Serbia","atheist",2005
"75781","Serbia","non-atheist",2005
"75782","Serbia","non-atheist",2005
"75783","Serbia","non-atheist",2005
"75784","Serbia","non-atheist",2005
"75785","Serbia","non-atheist",2005
"75786","Serbia","non-atheist",2005
"75787","Serbia","non-atheist",2005
"75788","Serbia","non-atheist",2005
"75789","Serbia","non-atheist",2005
"75790","Serbia","non-atheist",2005
"75791","Serbia","non-atheist",2005
"75792","Serbia","non-atheist",2005
"75793","Serbia","non-atheist",2005
"75794","Serbia","non-atheist",2005
"75795","Serbia","non-atheist",2005
"75796","Serbia","non-atheist",2005
"75797","Serbia","non-atheist",2005
"75798","Serbia","non-atheist",2005
"75799","Serbia","non-atheist",2005
"75800","Serbia","non-atheist",2005
"75801","Serbia","non-atheist",2005
"75802","Serbia","non-atheist",2005
"75803","Serbia","non-atheist",2005
"75804","Serbia","non-atheist",2005
"75805","Serbia","atheist",2005
"75806","Serbia","non-atheist",2005
"75807","Serbia","non-atheist",2005
"75808","Serbia","non-atheist",2005
"75809","Serbia","atheist",2005
"75810","Serbia","non-atheist",2005
"75811","Serbia","non-atheist",2005
"75812","Serbia","non-atheist",2005
"75813","Serbia","non-atheist",2005
"75814","Serbia","non-atheist",2005
"75815","Serbia","non-atheist",2005
"75816","Serbia","non-atheist",2005
"75817","Serbia","non-atheist",2005
"75818","Serbia","non-atheist",2005
"75819","Serbia","non-atheist",2005
"75820","Serbia","non-atheist",2005
"75821","Serbia","non-atheist",2005
"75822","Serbia","non-atheist",2005
"75823","Serbia","non-atheist",2005
"75824","Serbia","non-atheist",2005
"75825","Serbia","non-atheist",2005
"75826","Serbia","non-atheist",2005
"75827","Serbia","non-atheist",2005
"75828","Serbia","non-atheist",2005
"75829","Serbia","non-atheist",2005
"75830","Serbia","non-atheist",2005
"75831","Serbia","non-atheist",2005
"75832","Serbia","non-atheist",2005
"75833","Serbia","non-atheist",2005
"75834","Serbia","non-atheist",2005
"75835","Serbia","non-atheist",2005
"75836","Serbia","non-atheist",2005
"75837","Serbia","non-atheist",2005
"75838","Serbia","non-atheist",2005
"75839","Serbia","non-atheist",2005
"75840","Serbia","atheist",2005
"75841","Serbia","non-atheist",2005
"75842","Serbia","non-atheist",2005
"75843","Serbia","non-atheist",2005
"75844","Serbia","non-atheist",2005
"75845","Serbia","non-atheist",2005
"75846","Serbia","atheist",2005
"75847","Serbia","non-atheist",2005
"75848","Serbia","non-atheist",2005
"75849","Serbia","non-atheist",2005
"75850","Serbia","non-atheist",2005
"75851","Serbia","non-atheist",2005
"75852","Serbia","non-atheist",2005
"75853","Serbia","non-atheist",2005
"75854","Serbia","non-atheist",2005
"75855","Serbia","non-atheist",2005
"75856","Serbia","non-atheist",2005
"75857","Serbia","non-atheist",2005
"75858","Serbia","non-atheist",2005
"75859","Serbia","atheist",2005
"75860","Serbia","non-atheist",2005
"75861","Serbia","non-atheist",2005
"75862","Serbia","non-atheist",2005
"75863","Serbia","non-atheist",2005
"75864","Serbia","non-atheist",2005
"75865","Serbia","non-atheist",2005
"75866","Serbia","non-atheist",2005
"75867","Serbia","non-atheist",2005
"75868","Serbia","non-atheist",2005
"75869","Serbia","non-atheist",2005
"75870","Serbia","non-atheist",2005
"75871","Serbia","non-atheist",2005
"75872","Serbia","non-atheist",2005
"75873","Serbia","non-atheist",2005
"75874","Serbia","non-atheist",2005
"75875","Serbia","non-atheist",2005
"75876","Serbia","non-atheist",2005
"75877","Serbia","non-atheist",2005
"75878","Serbia","non-atheist",2005
"75879","Serbia","non-atheist",2005
"75880","Serbia","non-atheist",2005
"75881","Serbia","non-atheist",2005
"75882","Serbia","non-atheist",2005
"75883","Serbia","non-atheist",2005
"75884","Serbia","non-atheist",2005
"75885","Serbia","non-atheist",2005
"75886","Serbia","non-atheist",2005
"75887","Serbia","non-atheist",2005
"75888","Serbia","non-atheist",2005
"75889","Serbia","non-atheist",2005
"75890","Serbia","non-atheist",2005
"75891","Serbia","non-atheist",2005
"75892","Serbia","non-atheist",2005
"75893","Serbia","non-atheist",2005
"75894","Serbia","non-atheist",2005
"75895","Serbia","non-atheist",2005
"75896","Serbia","non-atheist",2005
"75897","Serbia","non-atheist",2005
"75898","Serbia","atheist",2005
"75899","Serbia","non-atheist",2005
"75900","Serbia","non-atheist",2005
"75901","Serbia","non-atheist",2005
"75902","Serbia","non-atheist",2005
"75903","Serbia","non-atheist",2005
"75904","Serbia","non-atheist",2005
"75905","Serbia","non-atheist",2005
"75906","Serbia","non-atheist",2005
"75907","Serbia","non-atheist",2005
"75908","Serbia","non-atheist",2005
"75909","Serbia","non-atheist",2005
"75910","Serbia","non-atheist",2005
"75911","Serbia","atheist",2005
"75912","Serbia","non-atheist",2005
"75913","Serbia","non-atheist",2005
"75914","Serbia","non-atheist",2005
"75915","Serbia","atheist",2005
"75916","Serbia","non-atheist",2005
"75917","Serbia","non-atheist",2005
"75918","Serbia","non-atheist",2005
"75919","Serbia","non-atheist",2005
"75920","Serbia","non-atheist",2005
"75921","Serbia","non-atheist",2005
"75922","Serbia","non-atheist",2005
"75923","Serbia","non-atheist",2005
"75924","Serbia","non-atheist",2005
"75925","Serbia","non-atheist",2005
"75926","Serbia","non-atheist",2005
"75927","Serbia","non-atheist",2005
"75928","Serbia","non-atheist",2005
"75929","Serbia","non-atheist",2005
"75930","Serbia","non-atheist",2005
"75931","Serbia","non-atheist",2005
"75932","Serbia","non-atheist",2005
"75933","Serbia","non-atheist",2005
"75934","Serbia","non-atheist",2005
"75935","Serbia","non-atheist",2005
"75936","Serbia","non-atheist",2005
"75937","Serbia","non-atheist",2005
"75938","Serbia","non-atheist",2005
"75939","Serbia","non-atheist",2005
"75940","Serbia","non-atheist",2005
"75941","Serbia","non-atheist",2005
"75942","Serbia","non-atheist",2005
"75943","Serbia","non-atheist",2005
"75944","Serbia","non-atheist",2005
"75945","Serbia","non-atheist",2005
"75946","Serbia","non-atheist",2005
"75947","Serbia","non-atheist",2005
"75948","Serbia","non-atheist",2005
"75949","Serbia","non-atheist",2005
"75950","Serbia","non-atheist",2005
"75951","Serbia","non-atheist",2005
"75952","Serbia","non-atheist",2005
"75953","Serbia","non-atheist",2005
"75954","Serbia","non-atheist",2005
"75955","Serbia","non-atheist",2005
"75956","Serbia","non-atheist",2005
"75957","Serbia","non-atheist",2005
"75958","Serbia","non-atheist",2005
